#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-02-03 00:00:00+00:00 2017-02-12 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
CMI,2017-02-03 09:55,M,M,M,330.00,10.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 030955Z AUTO 33010KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:00,M,M,M,320.00,11.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031000Z AUTO 32011KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:05,M,M,M,310.00,13.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031005Z AUTO 31013KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:10,M,M,M,320.00,12.00,M,30.42,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031010Z AUTO 32012KT 10SM OVC110 A3042 RMK MADISHF
CMI,2017-02-03 10:15,M,M,M,320.00,13.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031015Z AUTO 32013KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:20,M,M,M,320.00,12.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031020Z AUTO 32012KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:25,M,M,M,320.00,13.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031025Z AUTO 32013KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:30,M,M,M,330.00,12.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031030Z AUTO 33012KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:35,M,M,M,330.00,9.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031035Z AUTO 33009KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:40,M,M,M,330.00,13.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031040Z AUTO 33013KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:45,M,M,M,330.00,13.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031045Z AUTO 33013KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:50,M,M,M,320.00,11.00,M,30.42,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031050Z AUTO 32011KT 10SM OVC100 A3042 RMK MADISHF
CMI,2017-02-03 10:53,19.90,8.10,59.60,330.00,10.00,0.00,30.42,1031.40,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031053Z AUTO 33010KT 10SM OVC100 M07/M13 A3042 RMK AO2 SLP314 T10671133
CMI,2017-02-03 10:55,M,M,M,330.00,11.00,M,30.43,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031055Z AUTO 33011KT 10SM OVC100 A3043 RMK MADISHF
CMI,2017-02-03 11:00,M,M,M,330.00,11.00,M,30.43,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031100Z AUTO 33011KT 10SM OVC100 A3043 RMK MADISHF
CMI,2017-02-03 11:05,M,M,M,330.00,11.00,M,30.43,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,KCMI 031105Z AUTO 33011KT 10SM OVC100 A3043 RMK MADISHF
CMI,2017-02-03 11:10,M,M,M,330.00,14.00,M,30.43,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,KCMI 031110Z AUTO 33014KT 10SM BKN100 A3043 RMK MADISHF
CMI,2017-02-03 11:15,M,M,M,330.00,13.00,M,30.43,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,KCMI 031115Z AUTO 33013KT 10SM BKN100 A3043 RMK MADISHF
CMI,2017-02-03 11:20,M,M,M,330.00,12.00,M,30.43,M,10.00,M,SCT,M,M,M,9500.00,M,M,M,M,KCMI 031120Z AUTO 33012KT 10SM SCT095 A3043 RMK MADISHF
CMI,2017-02-03 11:25,M,M,M,330.00,10.00,M,30.42,M,10.00,M,SCT,SCT,M,M,9500.00,11000.00,M,M,M,KCMI 031125Z AUTO 33010KT 10SM SCT095 SCT110 A3042 RMK MADISHF
CMI,2017-02-03 11:30,M,M,M,330.00,10.00,M,30.42,M,10.00,M,FEW,SCT,M,M,9500.00,12000.00,M,M,M,KCMI 031130Z AUTO 33010KT 10SM FEW095 SCT120 A3042 RMK MADISHF
CMI,2017-02-03 11:35,M,M,M,320.00,13.00,M,30.43,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KCMI 031135Z AUTO 32013KT 10SM SCT110 A3043 RMK MADISHF
CMI,2017-02-03 11:40,M,M,M,330.00,11.00,M,30.43,M,10.00,M,SCT,BKN,M,M,10000.00,12000.00,M,M,M,KCMI 031140Z AUTO 33011KT 10SM SCT100 BKN120 A3043 RMK MADISHF
CMI,2017-02-03 11:45,M,M,M,320.00,10.00,M,30.43,M,10.00,M,BKN,BKN,M,M,9500.00,12000.00,M,M,M,KCMI 031145Z AUTO 32010KT 10SM BKN095 BKN120 A3043 RMK MADISHF
CMI,2017-02-03 11:50,M,M,M,320.00,8.00,M,30.43,M,10.00,M,SCT,BKN,M,M,9500.00,12000.00,M,M,M,KCMI 031150Z AUTO 32008KT 10SM SCT095 BKN120 A3043 RMK MADISHF
CMI,2017-02-03 11:53,18.00,8.10,64.66,330.00,8.00,0.00,30.43,1031.50,10.00,M,SCT,SCT,M,M,9500.00,12000.00,M,M,M,KCMI 031153Z 33008KT 10SM SCT095 SCT120 M08/M13 A3043 RMK AO2 SLP315 T10781133 11061 21078 51009
CMI,2017-02-03 11:55,M,M,M,330.00,8.00,M,30.43,M,10.00,M,SCT,SCT,M,M,9500.00,12000.00,M,M,M,KCMI 031155Z AUTO 33008KT 10SM SCT095 SCT120 A3043 RMK MADISHF
CMI,2017-02-03 12:00,M,M,M,320.00,10.00,M,30.43,M,10.00,M,SCT,BKN,M,M,10000.00,11000.00,M,M,M,KCMI 031200Z AUTO 32010KT 10SM SCT100 BKN110 A3043 RMK MADISHF
CMI,2017-02-03 12:05,M,M,M,320.00,8.00,M,30.43,M,10.00,M,BKN,BKN,M,M,10000.00,11000.00,M,M,M,KCMI 031205Z AUTO 32008KT 10SM BKN100 BKN110 A3043 RMK MADISHF
CMI,2017-02-03 12:10,M,M,M,310.00,8.00,M,30.43,M,10.00,M,BKN,BKN,M,M,10000.00,11000.00,M,M,M,KCMI 031210Z AUTO 31008KT 10SM BKN100 BKN110 A3043 RMK MADISHF
CMI,2017-02-03 12:15,M,M,M,320.00,7.00,M,30.44,M,10.00,M,BKN,BKN,M,M,10000.00,11000.00,M,M,M,KCMI 031215Z AUTO 32007KT 10SM BKN100 BKN110 A3044 RMK MADISHF
CMI,2017-02-03 12:20,M,M,M,310.00,7.00,M,30.44,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,KCMI 031220Z AUTO 31007KT 10SM BKN100 A3044 RMK MADISHF
CMI,2017-02-03 12:25,M,M,M,320.00,6.00,M,30.44,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,KCMI 031225Z AUTO 32006KT 10SM BKN100 A3044 RMK MADISHF
CMI,2017-02-03 12:30,M,M,M,320.00,8.00,M,30.44,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031230Z AUTO 32008KT 10SM SCT100 A3044 RMK MADISHF
CMI,2017-02-03 12:35,M,M,M,310.00,9.00,M,30.44,M,10.00,M,SCT,M,M,M,9500.00,M,M,M,M,KCMI 031235Z AUTO 31009KT 10SM SCT095 A3044 RMK MADISHF
CMI,2017-02-03 12:40,M,M,M,320.00,10.00,M,30.44,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,KCMI 031240Z AUTO 32010KT 10SM FEW100 A3044 RMK MADISHF
CMI,2017-02-03 12:45,M,M,M,330.00,9.00,M,30.44,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,KCMI 031245Z AUTO 33009KT 10SM FEW100 A3044 RMK MADISHF
CMI,2017-02-03 12:50,M,M,M,330.00,7.00,M,30.44,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031250Z AUTO 33007KT 10SM SCT100 A3044 RMK MADISHF
CMI,2017-02-03 12:53,17.10,8.10,67.22,330.00,8.00,0.00,30.44,1032.00,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031253Z 33008KT 10SM SCT100 M08/M13 A3044 RMK AO2 SLP320 T10831133
CMI,2017-02-03 12:55,M,M,M,320.00,8.00,M,30.44,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031255Z AUTO 32008KT 10SM SCT100 A3044 RMK MADISHF
CMI,2017-02-03 13:00,M,M,M,330.00,6.00,M,30.44,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031300Z AUTO 33006KT 10SM SCT100 A3044 RMK MADISHF
CMI,2017-02-03 13:05,M,M,M,330.00,6.00,M,30.45,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031305Z AUTO 33006KT 10SM SCT100 A3045 RMK MADISHF
CMI,2017-02-03 13:10,M,M,M,320.00,6.00,M,30.45,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,KCMI 031310Z AUTO 32006KT 10SM BKN100 A3045 RMK MADISHF
CMI,2017-02-03 13:15,M,M,M,320.00,6.00,M,30.45,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,KCMI 031315Z AUTO 32006KT 10SM BKN100 A3045 RMK MADISHF
CMI,2017-02-03 13:20,M,M,M,320.00,7.00,M,30.45,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031320Z AUTO 32007KT 10SM SCT100 A3045 RMK MADISHF
CMI,2017-02-03 13:25,M,M,M,320.00,9.00,M,30.46,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KCMI 031325Z AUTO 32009KT 10SM SCT110 A3046 RMK MADISHF
CMI,2017-02-03 13:30,M,M,M,320.00,8.00,M,30.46,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031330Z AUTO 32008KT 10SM BKN110 A3046 RMK MADISHF
CMI,2017-02-03 13:35,M,M,M,320.00,10.00,M,30.46,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031335Z AUTO 32010KT 10SM BKN110 A3046 RMK MADISHF
CMI,2017-02-03 13:40,M,M,M,330.00,10.00,M,30.46,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031340Z AUTO 33010KT 10SM BKN110 A3046 RMK MADISHF
CMI,2017-02-03 13:45,M,M,M,320.00,9.00,M,30.46,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031345Z AUTO 32009KT 10SM BKN110 A3046 RMK MADISHF
CMI,2017-02-03 13:50,M,M,M,320.00,11.00,M,30.47,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031350Z AUTO 32011KT 10SM OVC110 A3047 RMK MADISHF
CMI,2017-02-03 13:53,19.00,8.10,61.94,320.00,9.00,0.00,30.47,1033.00,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031353Z 32009KT 10SM OVC110 M07/M13 A3047 RMK AO2 SLP330 T10721133
CMI,2017-02-03 13:55,M,M,M,310.00,9.00,M,30.47,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031355Z AUTO 31009KT 10SM OVC110 A3047 RMK MADISHF
CMI,2017-02-03 14:00,M,M,M,310.00,10.00,M,30.47,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031400Z AUTO 31010KT 10SM OVC110 A3047 RMK MADISHF
CMI,2017-02-03 14:05,M,M,M,320.00,10.00,M,30.47,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031405Z AUTO 32010KT 10SM OVC110 A3047 RMK MADISHF
CMI,2017-02-03 14:10,M,M,M,320.00,10.00,M,30.47,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031410Z AUTO 32010KT 10SM OVC110 A3047 RMK MADISHF
CMI,2017-02-03 14:15,M,M,M,310.00,12.00,M,30.48,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031415Z AUTO 31012KT 10SM BKN110 A3048 RMK MADISHF
CMI,2017-02-03 14:20,M,M,M,310.00,11.00,M,30.47,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031420Z AUTO 31011KT 10SM OVC110 A3047 RMK MADISHF
CMI,2017-02-03 14:25,M,M,M,320.00,10.00,M,30.47,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031425Z AUTO 32010KT 10SM OVC110 A3047 RMK MADISHF
CMI,2017-02-03 14:30,M,M,M,300.00,11.00,M,30.48,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KCMI 031430Z AUTO 30011KT 10SM OVC110 A3048 RMK MADISHF
CMI,2017-02-03 14:35,M,M,M,310.00,12.00,M,30.48,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031435Z AUTO 31012KT 10SM BKN110 A3048 RMK MADISHF
CMI,2017-02-03 14:40,M,M,M,310.00,11.00,M,30.48,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,KCMI 031440Z AUTO 31011KT 10SM BKN120 A3048 RMK MADISHF
CMI,2017-02-03 14:45,M,M,M,320.00,11.00,M,30.48,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KCMI 031445Z AUTO 32011KT 10SM SCT110 A3048 RMK MADISHF
CMI,2017-02-03 14:50,M,M,M,330.00,12.00,M,30.48,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,KCMI 031450Z AUTO 33012KT 10SM SCT120 A3048 RMK MADISHF
CMI,2017-02-03 14:53,19.90,8.10,59.60,320.00,13.00,0.00,30.48,1033.40,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KCMI 031453Z 32013KT 10SM SCT110 M07/M13 A3048 RMK AO2 SLP334 T10671133 52019
CMI,2017-02-03 14:55,M,M,M,310.00,11.00,M,30.48,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KCMI 031455Z AUTO 31011KT 10SM SCT110 A3048 RMK MADISHF
CMI,2017-02-03 15:00,M,M,M,320.00,12.00,M,30.49,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KCMI 031500Z AUTO 32012KT 10SM FEW120 A3049 RMK MADISHF
CMI,2017-02-03 15:05,M,M,M,310.00,12.00,M,30.49,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,KCMI 031505Z AUTO 31012KT 10SM SCT120 A3049 RMK MADISHF
CMI,2017-02-03 15:10,M,M,M,320.00,11.00,M,30.49,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,KCMI 031510Z AUTO 32011KT 10SM SCT120 A3049 RMK MADISHF
CMI,2017-02-03 15:15,M,M,M,320.00,12.00,M,30.49,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,KCMI 031515Z AUTO 32012KT 10SM SCT120 A3049 RMK MADISHF
CMI,2017-02-03 15:20,M,M,M,320.00,12.00,M,30.49,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031520Z AUTO 32012KT 10SM BKN110 A3049 RMK MADISHF
CMI,2017-02-03 15:25,M,M,M,320.00,12.00,M,30.50,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KCMI 031525Z AUTO 32012KT 10SM BKN110 A3050 RMK MADISHF
CMI,2017-02-03 15:30,M,M,M,310.00,11.00,M,30.50,M,10.00,M,SCT,BKN,M,M,10000.00,12000.00,M,M,M,KCMI 031530Z AUTO 31011KT 10SM SCT100 BKN120 A3050 RMK MADISHF
CMI,2017-02-03 15:35,M,M,M,310.00,13.00,M,30.50,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KCMI 031535Z AUTO 31013KT 10SM SCT110 A3050 RMK MADISHF
CMI,2017-02-03 15:40,M,M,M,320.00,12.00,M,30.50,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031540Z AUTO 32012KT 10SM SCT100 A3050 RMK MADISHF
CMI,2017-02-03 15:45,M,M,M,320.00,12.00,M,30.50,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,KCMI 031545Z AUTO 32012KT 10SM SCT100 A3050 RMK MADISHF
CMI,2017-02-03 15:50,M,M,M,320.00,13.00,M,30.50,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,KCMI 031550Z AUTO 32013KT 10SM FEW100 A3050 RMK MADISHF
CMI,2017-02-03 15:53,21.90,7.00,52.10,320.00,13.00,0.00,30.51,1034.20,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,KCMI 031553Z 32013KT 10SM FEW100 M06/M14 A3051 RMK AO2 SLP342 T10561139
CMI,2017-02-03 15:55,M,M,M,320.00,12.00,M,30.50,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KCMI 031555Z AUTO 32012KT 10SM FEW110 A3050 RMK MADISHF
CMI,2017-02-03 16:00,M,M,M,310.00,12.00,M,30.51,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KCMI 031600Z AUTO 31012KT 10SM FEW110 A3051 RMK MADISHF
CMI,2017-02-03 16:05,M,M,M,310.00,11.00,M,30.51,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KCMI 031605Z AUTO 31011KT 10SM FEW110 A3051 RMK MADISHF
CMI,2017-02-03 16:10,M,M,M,320.00,14.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031610Z AUTO 32014KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 16:15,M,M,M,330.00,11.00,M,30.52,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031615Z AUTO 33011KT 10SM CLR A3052 RMK MADISHF
CMI,2017-02-03 16:20,M,M,M,330.00,12.00,M,30.52,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031620Z AUTO 33012KT 10SM CLR A3052 RMK MADISHF
CMI,2017-02-03 16:25,M,M,M,310.00,13.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031625Z AUTO 31013KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 16:30,M,M,M,320.00,11.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031630Z AUTO 32011KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 16:35,M,M,M,330.00,10.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031635Z AUTO 33010KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 16:40,M,M,M,300.00,12.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031640Z AUTO 30012KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 16:45,M,M,M,320.00,10.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031645Z AUTO 32010KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 16:50,M,M,M,320.00,12.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031650Z AUTO 32012KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 16:53,24.10,7.00,47.50,320.00,12.00,0.00,30.51,1034.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031653Z 32012KT 10SM CLR M04/M14 A3051 RMK AO2 SLP345 T10441139
CMI,2017-02-03 16:55,M,M,M,320.00,11.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031655Z AUTO 32011KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:00,M,M,M,310.00,12.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031700Z AUTO 31012KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:05,M,M,M,310.00,13.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031705Z AUTO 31013KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:10,M,M,M,320.00,12.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031710Z AUTO 32012KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:15,M,M,M,330.00,13.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031715Z AUTO 33013KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:20,M,M,M,320.00,12.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031720Z AUTO 32012KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:25,M,M,M,330.00,13.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031725Z AUTO 33013KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:30,M,M,M,310.00,9.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031730Z AUTO 31009KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:35,M,M,M,320.00,10.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031735Z AUTO 32010KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:40,M,M,M,330.00,10.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031740Z AUTO 33010KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:45,M,M,M,320.00,8.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031745Z AUTO 32008KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:50,M,M,M,320.00,9.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031750Z AUTO 32009KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 17:53,27.00,6.10,40.42,330.00,11.00,0.00,30.51,1034.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031753Z 33011KT 10SM CLR M03/M14 A3051 RMK AO2 SLP342 T10281144 11028 21083 50008
CMI,2017-02-03 17:55,M,M,M,330.00,9.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031755Z AUTO 33009KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 18:00,M,M,M,320.00,11.00,M,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031800Z AUTO 32011KT 10SM CLR A3051 RMK MADISHF
CMI,2017-02-03 18:05,M,M,M,330.00,11.00,M,30.50,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031805Z AUTO 33011KT 10SM CLR A3050 RMK MADISHF
CMI,2017-02-03 18:10,M,M,M,310.00,11.00,M,30.50,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031810Z AUTO 31011KT 10SM CLR A3050 RMK MADISHF
CMI,2017-02-03 18:15,M,M,M,320.00,11.00,M,30.50,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031815Z AUTO 32011KT 10SM CLR A3050 RMK MADISHF
CMI,2017-02-03 18:20,M,M,M,310.00,13.00,M,30.50,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031820Z AUTO 31013KT 10SM CLR A3050 RMK MADISHF
CMI,2017-02-03 18:25,M,M,M,300.00,11.00,M,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031825Z AUTO 30011KT 10SM CLR A3049 RMK MADISHF
CMI,2017-02-03 18:30,M,M,M,310.00,13.00,M,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031830Z AUTO 31013KT 10SM CLR A3049 RMK MADISHF
CMI,2017-02-03 18:35,M,M,M,320.00,11.00,M,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031835Z AUTO 32011KT 10SM CLR A3049 RMK MADISHF
CMI,2017-02-03 18:40,M,M,M,330.00,10.00,M,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031840Z AUTO 33010KT 10SM CLR A3049 RMK MADISHF
CMI,2017-02-03 18:45,M,M,M,330.00,11.00,M,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031845Z AUTO 33011KT 10SM CLR A3049 RMK MADISHF
CMI,2017-02-03 18:50,M,M,M,300.00,12.00,M,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031850Z AUTO 30012KT 10SM CLR A3049 RMK MADISHF
CMI,2017-02-03 18:53,28.90,5.00,35.55,340.00,10.00,0.00,30.49,1033.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031853Z 34010KT 10SM CLR M02/M15 A3049 RMK AO2 SLP335 T10171150
CMI,2017-02-03 18:55,M,M,M,330.00,12.00,M,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031855Z AUTO 33012KT 10SM CLR A3049 RMK MADISHF
CMI,2017-02-03 19:00,M,M,M,320.00,12.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031900Z AUTO 32012KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:05,M,M,M,320.00,12.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031905Z AUTO 32012KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:10,M,M,M,320.00,9.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031910Z AUTO 32009KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:15,M,M,M,300.00,11.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031915Z AUTO 30011KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:20,M,M,M,330.00,11.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031920Z AUTO 33011KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:25,M,M,M,330.00,12.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031925Z AUTO 33012KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:30,M,M,M,290.00,10.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031930Z AUTO 29010KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:35,M,M,M,320.00,11.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031935Z AUTO 32011KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:40,M,M,M,340.00,12.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031940Z AUTO 34012KT 10SM CLR A3048 RMK MADISHF
CMI,2017-02-03 19:45,M,M,M,330.00,8.00,M,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 031945Z AUTO 33008KT 10SM CLR A3048 RMK MADISHF
